Participant,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4
53,27,119,fill,152.60000000000002,151.29999999999998,130.3,137.1,I got to enjoy,the most remote,hot spring,in Hungary.
53,28,64,fill,305,146.5,143,142.8,I stayed at,the most luxurious,hotel,in Berlin.
53,29,97,fill,399.2,321.2,186.29999999999998,179.4,I visited,the most historical,monument,in Austria.
53,30,3,exp,153.29999999999998,162.1,138.2,147.4,Every,restaurant,in the vlog,looked fancy.
53,31,48,exp,479.6,136.9,157.4,146.7,Every,castle,in Istanbul,seemed well-maintained.
53,32,115,fill,207.1,150.79999999999998,142.2,261.1,I got to see,the biggest,Mosque minaret,in Turkey.
53,33,33,exp,213.9,150,129.3,301.09999999999997,Every,zoo,looked responsible,in the vlog.
53,34,31,exp,122.1,146.5,144.2,117.1,Every,bridge,in the brochure,looked amazing.
53,35,69,fill,132.89999999999998,154.1,130.70000000000002,132.70000000000002,I was able to take photos of,the rarest,bird,in Aberdeen.
53,36,8,exp,219.4,150.10000000000002,146.1,133.1,Every,hotel,in Rome,seemed luxurious.
53,37,112,fill,163.6,148.10000000000002,137.3,127.8,I ate,the best,sushi,in Japan.
53,38,11,exp,155.1,137,128.5,282,Every,village,in the brochure,looked quaint.
53,39,82,fill,235.1,171.6,159.5,137.3,I swam in,the largest,swimming pool,in Tokyo.
53,40,50,exp,131,144.8,125.1,207.1,Every,temple,seemed fantastic,in Sydney.
53,41,22,exp,135.6,147.60000000000002,150.2,136.8,Every,cottage,seemed charming,in Durham.
53,42,15,exp,155.79999999999998,156,163.5,151.9,Every,town,in the blog,looked pretty.
53,43,59,exp,143.9,151.79999999999998,162.70000000000002,131.20000000000002,Every,trek,on the app,looked challenging.
53,44,14,exp,142.9,155.5,153,147.2,Every,tour,seemed relaxing,in Budapest.
53,45,84,fill,135.3,168.4,146.9,147.7,I stayed at,the cleanest,hostel,in Marrakesh.
53,46,41,exp,118,162.8,138.7,162.70000000000002,Every,waterfall,looked gorgeous,in the brochure.
53,47,62,fill,147,145.3,136.4,148.79999999999998,I experienced,the hottest,day on record,in Bordeaux.
53,48,19,exp,135.4,147.2,131.3,147.4,Every,hike,on the app,looked scenic.
53,49,103,fill,120.3,147.7,133.3,148.2,I bought,the most fashionable,jacket,in Russia.
53,50,98,fill,113.8,146.9,138.9,151,I was staying near,the oldest,university,in The Netherlands.
53,51,37,exp,146.6,149.2,130.3,143.3,Every,villa,looked stunning,on the website.
53,52,13,exp,134.5,147.5,147,150.5,Every,campsite,looked picturesque,in the vlog.
53,53,91,fill,131.8,157,166.4,137.9,I got to try,the most delicious,spaghetti,in the US.
53,54,101,fill,118.7,156.29999999999998,154.4,153,I took a boat trip on,the deepest,lake,in China.
53,55,68,fill,130.8,150.29999999999998,138.4,139.6,I rode,the fastest,train,in Rotterdam.
53,56,66,fill,138.4,151.2,148.9,138.6,I got to see,the greenest,park,in Brussels.
53,57,18,exp,154.20000000000002,168,151.9,149,Every,café,seemed cute,in Glasgow.
53,58,61,fill,133.5,148.9,140.3,147.29999999999998,I climbed,the tallest,building,in New York.
53,59,57,exp,129.5,139.3,150.60000000000002,146.5,Every,farm,looked eco-friendly,on the website.
53,60,42,exp,115.9,164.70000000000002,130.5,147.60000000000002,Every,barge,seemed spacious,in Krakow.
53,61,39,exp,138.7,158,157.29999999999998,152,Every,lake,on the app,looked pristine.
53,62,106,fill,133.8,145.3,149.5,141,I did,the most difficult,trek,in Brazil.
53,63,79,fill,164.1,151.9,146.4,148.7,I tried,the best,ice-cream,in Athens.
53,64,4,exp,136.1,166,140.4,163,Every,park,in Newcastle,seemed nice.
53,65,2,exp,135.6,152.60000000000002,147.10000000000002,147,Every,hostel,seemed quirky,in London.
53,66,96,fill,140.8,165.6,152.29999999999998,147.10000000000002,I drank at,the trendiest,bar,in Belgium.
53,67,65,fill,118,153,134.8,148.10000000000002,I'd booked in at,the oldest,B&B,in York.
53,68,63,fill,146.8,135.4,148.60000000000002,137.3,I ate,the most expensive,pizza,in Rome.
53,69,10,exp,130.6,147.5,140.2,147.4,Every,canal,seemed lovely,in Gloucester.
53,70,107,fill,121.7,152.29999999999998,148.2,133.6,I enjoyed,the cheapest,vegan food,in India.
53,71,38,exp,116.4,154.20000000000002,148.9,134.8,Every,pub,seemed cosy,in Perth.
53,72,49,exp,132.6,149.4,138.8,145.4,Every,fountain,looked impressive,on the app.
53,73,105,fill,124.39999999999999,153.6,134,142,I went down,the fastest,waterslide,in Sweden.
53,74,86,fill,131.20000000000002,151.60000000000002,131.6,148.10000000000002,I walked across,the most famous,bridge,in Lisbon.
53,75,70,fill,131.3,133.1,150,136.8,I ate at,the poshest,restaurant,in Helsinki.
53,76,40,exp,136.3,148.9,146.7,139.2,Every,garden,in Zagreb,seemed colourful.
53,77,104,fill,133.6,147.29999999999998,144.7,129.20000000000002,I got a room at,the fanciest,boutique hotel,in Australia.
53,78,54,exp,147.79999999999998,147.7,139.9,147.2,Every,walk,seemed easy,in Barcelona.
53,79,43,exp,124.89999999999999,164.6,131.3,122.1,Every,delicacy,in the vlog,looked tasty.
53,80,73,fill,118.2,157.1,147.7,140.1,I got to experience,the heaviest,snow to ever fall,in Moscow.
53,81,17,exp,140.2,150.9,157.29999999999998,144.2,Every,guesthouse,looked old-fashioned,on the website.
53,82,77,fill,114.6,154.4,116.5,132.89999999999998,I sunbathed,the longest,beach,in Mumbai.
53,83,116,fill,144.9,134.5,150.7,128.6,I was lucky enough to try,the finest,wine,in Portugal.
53,84,26,exp,140.5,163.20000000000002,138.7,144.2,Every,bar,seemed lively,in Prague.
53,85,25,exp,183.9,151.79999999999998,147.2,131.8,Every,river,looked soothing,in the blog.
53,86,32,exp,119.6,147.29999999999998,148.10000000000002,128,Every,apartment,in Madrid,seemed wonderful.
53,87,100,fill,137.9,149.9,147.60000000000002,149,I arrived during,the best,time for skiing,in Finland.
53,88,35,exp,120.7,148.5,134.5,148.4,Every,palace,in the blog,looked opulent.
53,89,51,exp,321.6,132.8,149.10000000000002,136.4,Every,brewery,in the brochure,looked exclusive.
53,90,47,exp,132.70000000000002,139.3,150.60000000000002,166.6,Every,chalet,on the website,looked pleasant.
53,91,29,exp,149.9,133.1,147,131.5,Every,shop,looked trendy,on the app.
53,92,46,exp,202.5,135.6,146.3,148,Every,theatre,seemed historic,in Berlin.
53,93,88,fill,114.4,145.6,136.1,130,I got to stay in,the least well-known,area,in Swansea.
53,94,24,exp,137.5,148.7,134.7,146.5,Every,getaway,in Amsterdam,seemed romantic.
53,95,23,exp,143.5,156.70000000000002,164.8,129.1,Every,cruise,in the vlog,looked idyllic.
53,96,102,fill,116.3,147.4,152.4,137.8,I got to taste,the most authentic,gelato,in Canada.
53,97,120,fill,140,149.9,136.9,149.10000000000002,I took,the most indirect,train journey,in South Africa.
53,98,60,exp,121.30000000000001,147.4,139.2,141.1,Every,neighbourhood,in Tokyo,seemed bustling.
53,99,92,fill,132.3,140.5,147.5,139.9,I bathed in,the cleanest,sea,in France.
53,100,72,fill,129.3,147.60000000000002,131.5,138.9,I tried,the spiciest,noodles you can find,in Vancouver.
53,101,6,exp,114.3,133.89999999999998,147.60000000000002,149.2,Every,monument,seemed interesting,in Edinburgh.
53,102,21,exp,136.6,134.6,146.8,146,Every,building,looked unique,in the brochure.
53,103,52,exp,126,151,157.20000000000002,147.79999999999998,Every,lodge,in Bangkok,seemed inexpensive.
53,104,9,exp,122.39999999999999,150.79999999999998,146.7,141.9,Every,view,looked breathtaking,on the app.
53,105,75,fill,135,145.3,135.7,146.1,I rented,the priciest,car available,in Stockholm.
53,106,78,fill,115.9,163.3,151.2,134.20000000000002,I drank from,the most well-known,fountain,in Bern.
53,107,55,exp,135.4,156.1,152,131.1,Every,forest,in the blog,looked sprawling.
53,108,114,fill,188.20000000000002,135.7,147.9,114.5,I bought food from,the oldest,market,Morocco.
53,109,56,exp,97,131.89999999999998,136.9,146.4,Every,statue,in New York,seemed famous.
53,110,76,fill,145,132.3,124.3,146.8,I visited,the smallest,coffee shop,in São Paulo.
53,111,45,exp,133.8,147.7,117.1,147.79999999999998,Every,lighthouse,looked magnificent,in the blog.
53,112,110,fill,147.9,136.2,136.3,129.8,I got to see,the most romantic,sunsets,in Colombia.
53,113,67,fill,119.7,150.2,147.10000000000002,111.9,I saw,the best views,views,in Vienna.
53,114,94,fill,117.6,147.5,131.89999999999998,114.1,I paraglided over,the most beautiful,spot,in Germany.
53,115,44,exp,113.10000000000001,151.60000000000002,134,139.9,Every,sight,in Cairo,seemed picture-perfect.
53,116,36,exp,120.7,155.70000000000002,146.4,130.20000000000002,Every,place,in Los Angeles,seemed awesome.
53,117,90,fill,139.2,164.1,139.1,146.9,I ate,the nicest,cheese,in Johannesburgh.
53,118,71,fill,131,129.8,135.8,131.3,I was staying in,the most modern,appartment block,in Shanghai.
53,119,28,exp,135.9,121.6,154,139.3,Every,eatery,in Warsaw,seemed funky.
53,120,99,fill,117.5,148.2,117.7,131.39999999999998,I got to look around,the most well-established,museum,in Scotland.
24,1,26,exp,432.59999999999997,402.8,408.4,439.3,Every,bar,seemed lively,in the brochure.
24,2,91,fill,448.6,379.40000000000003,541.1,355.9,I got to try,the most delicious,spaghetti,in the US.
24,3,27,exp,478.9,332.7,411.8,539.6,Every,cabin,looked peaceful,in Poland.
24,4,89,fill,401.9,345.9,309.59999999999997,486.09999999999997,I had,the finest,seafood,in Budapest.
24,5,36,exp,351.3,382.79999999999995,396.1,623.4,Every,place,in the brochure,seemed awesome.
24,6,62,fill,529.1,359.3,312.8,410.8,I experienced,the hottest,day on record,in Bordeaux.
24,7,81,fill,388.2,371.2,356,354,I visited,the most ancient,temple,in Bangkok.
24,8,93,fill,578.8,506.4,501.6,433.90000000000003,I took,the highest,helicopter ride,in Italy.
24,9,8,exp,495,468.6,466.5,367.3,Every,hotel,in the vlog,seemed luxurious.
24,10,12,exp,400.2,387.2,526.5999999999999,377.2,Every,B&B,on the website,seemed cheap.
24,11,59,exp,470.7,286.8,469.5,348.2,Every,trek,looked challenging,in Thailand.
24,12,44,exp,555.9,356.70000000000005,326.5,491.09999999999997,Every,sight,on the app,seemed picture-perfect.
24,13,72,fill,416.8,1795.7,563.6,591.7,I tried,the spiciest,noodles you can find,in Vancouver.
24,14,99,fill,414.1,577,352.5,323.40000000000003,I got to look around,the most well-established,museum,in Scotland.
24,15,1,exp,349.9,252.8,273,355.7,Every,beach,in Spain,looked beautiful.
24,16,78,fill,458.1,583.4,526.8000000000001,408.4,I drank from,the most well-known,fountain,in Bern.
24,17,70,fill,381.29999999999995,381.7,349.2,303.09999999999997,I ate at,the poshest,restaurant,in Helsinki.
24,18,88,fill,410.9,311.09999999999997,472,379.2,I got to stay in,the least well-known,area,in Swansea.
24,19,43,exp,409.2,380.40000000000003,326.90000000000003,442,Every,delicacy,looked tasty,in Venezuela.
24,20,7,exp,385.7,316.7,287.1,345.5,Every,museum,looked cool,in Portugal.
24,21,87,fill,490,407.2,1365,317.3,I sailed down,the widest,river,in Dublin.
24,22,103,fill,348.7,447.2,334.7,351.9,I bought,the most fashionable,jacket,in Russia.
24,23,95,fill,484,320.6,406.7,370.8,I went to,the very first,pub,in England.
24,24,82,fill,379.5,331.5,317.09999999999997,298.9,I swam in,the largest,swimming pool,in Tokyo.
24,25,14,exp,466.4,351.1,568,410,Every,tour,seemed relaxing,on the app.
24,26,17,exp,724,558.5,331.3,366.70000000000005,Every,guesthouse,in France,looked old-fashioned.
24,27,110,fill,394.8,345.9,332.8,316.8,I got to see,the most romantic,sunsets,in Colombia.
24,28,56,exp,408.5,315.09999999999997,334.1,285.2,Every,statue,in the brochure,seemed famous.
24,29,2,exp,363.20000000000005,275.6,343.1,342.6,Every,hostel,seemed quirky,on the website.
24,30,85,fill,570.6,368.4,304.9,323.7,I went up,the newest,skyscraper,in Istanbul.
24,31,46,exp,393,312,331.9,317.90000000000003,Every,theatre,seemed historic,in the brochure.
24,32,97,fill,358.09999999999997,325.6,313.5,346.4,I visited,the most historical,monument,in Austria.
24,33,23,exp,428.9,296.3,385.90000000000003,332.8,Every,cruise,looked idyllic,in Finland.
24,34,32,exp,483.8,329.29999999999995,330.2,398.9,Every,apartment,on the website,seemed wonderful.
24,35,25,exp,487.9,287.1,317.8,348,Every,river,in Norway,looked soothing.
24,36,54,exp,1239.2,292.5,374.90000000000003,347.3,Every,walk,seemed easy,on the app.
24,37,24,exp,457.4,433.40000000000003,487,350.2,Every,getaway,on the app,seemed romantic.
24,38,3,exp,591.9,359.3,281.7,423.8,Every,restaurant,looked fancy,in Italy.
24,39,79,fill,366.09999999999997,302.8,291.8,304.8,I tried,the best,ice-cream,in Athens.
24,40,21,exp,356.8,312.2,316,285.6,Every,building,in Switzerland,looked unique.
24,41,51,exp,441.09999999999997,242.60000000000002,231.6,301.8,Every,brewery,looked exclusive,in Canada.
24,42,102,fill,406.3,262.29999999999995,295.4,320,I got to taste,the most authentic,gelato,in Canada.
24,43,18,exp,414.3,220,321.7,212.10000000000002,Every,café,seemed cute,in the vlog.
24,44,61,fill,333.1,240,277.8,315,I climbed,the tallest,building,in New York.
24,45,116,fill,369.8,402.9,226.8,344.7,I was lucky enough to try,the finest,wine,in Portugal.
24,46,98,fill,491.70000000000005,342.9,277,428.4,I was staying near,the oldest,university,in The Netherlands.
24,47,9,exp,408.3,284.6,235.5,335.9,Every,view,in Japan,looked breathtaking.
24,48,68,fill,568.1,269.7,321.29999999999995,340.9,I rode,the fastest,train,in Rotterdam.
24,49,119,fill,397.1,238.4,304.9,323.7,I got to enjoy,the most remote,hot spring,in Hungary.
24,50,49,exp,360,200.9,224.6,407.9,Every,fountain,in Turkey,looked impressive.
24,51,38,exp,394.8,211.4,603.9,311.90000000000003,Every,pub,seemed cosy,in the vlog.
24,52,94,fill,431.20000000000005,227.89999999999998,297.20000000000005,232,I paraglided over,the most beautiful,spot,in Germany.
24,53,75,fill,523.5999999999999,326.6,250.4,285.1,I rented,the priciest,car available,in Stockholm.
24,54,96,fill,353.6,320.90000000000003,258.79999999999995,295.3,I drank at,the trendiest,bar,in Belgium.
24,55,73,fill,432.3,241.29999999999998,226.39999999999998,489.8,I got to experience,the heaviest,snow to ever fall,in Moscow.
24,56,41,exp,499.8,253.3,267.5,401.4,Every,waterfall,in Slovakia,looked gorgeous.
24,57,53,exp,517.2,267.2,234.4,326.5,Every,rollercoaster,in Belgium,looked thrilling.
24,58,42,exp,438.3,271.5,262.90000000000003,300.5,Every,barge,seemed spacious,on the website.
24,59,117,fill,343.6,283.2,332.2,290,I went to a gig by,the most famous,band,in Ireland.
24,60,104,fill,322.79999999999995,355.3,258,343.1,I got a room at,the fanciest,boutique hotel,in Australia.
24,61,60,exp,387.6,341.3,308.5,295.5,Every,neighbourhood,in the blog,seemed bustling.
24,62,115,fill,348.2,280.4,271.8,738.8000000000001,I got to see,the biggest,Mosque minaret,in Turkey.
24,63,13,exp,362.70000000000005,219,242.7,360.9,Every,campsite,in Germany,looked picturesque.
24,64,57,exp,411.4,259.90000000000003,219,336.9,Every,farm,in Greece,looked eco-friendly.
24,65,80,fill,376.09999999999997,254.7,271.3,290,I got to enjoy,the tastiest,curry,in Bogotá.
24,66,6,exp,307.7,232.8,284.9,257.29999999999995,Every,monument,seemed interesting,in the brochure.
24,67,11,exp,305.20000000000005,260.6,234.7,302.5,Every,village,looked quaint,in Slovenia.
24,68,33,exp,332.1,217.6,235.7,289.8,Every,zoo,in Thailand,looked responsible.
24,69,55,exp,408,310.09999999999997,303,284.5,Every,forest,looked sprawling,in Austria.
24,70,118,fill,352.5,204.9,244.10000000000002,234.9,I walked along,the straightest,canal path,in Wales.
24,71,45,exp,404.4,247.9,185.6,255.5,Every,lighthouse,in Mexico,looked magnificent.
24,72,74,fill,286.8,212,251.2,320.6,I tasted,the most unique,beer,in Melbourne.
24,73,120,fill,463.8,221.1,242.2,634.4,I took,the most indirect,train journey,in South Africa.
24,74,108,fill,341.9,219.20000000000002,384.90000000000003,252.2,I ordered,the most alcoholic,cocktail,in Switzerland.
24,75,84,fill,388.6,242,297.4,443.90000000000003,I stayed at,the cleanest,hostel,in Marrakesh.
24,76,71,fill,355.5,211.79999999999998,332.3,305.09999999999997,I was staying in,the most modern,appartment block,in Shanghai.
24,77,31,exp,474.2,289.7,470.5,467.2,Every,bridge,looked amazing,in Argentina.
24,78,114,fill,575.8,309.90000000000003,231.7,333,I bought food from,the oldest,market,Morocco.
24,79,111,fill,525,328,366,312.7,I got to experience,the most vibrant,nightlife,in Thailand.
24,80,16,exp,357.4,265.40000000000003,264.7,304.70000000000005,Every,gallery,in the brochure,seemed high-end.
24,81,100,fill,667.9000000000001,700.4,281.2,296.59999999999997,I arrived during,the best,time for skiing,in Finland.
24,82,109,fill,350,180.2,283.8,187.1,I went on,the most scenic,boat trip,in Greece.
24,83,66,fill,274.4,250.9,260.79999999999995,224.8,I got to see,the greenest,park,in Brussels.
24,84,4,exp,270.2,234.2,233.5,255,Every,park,on the app,seemed nice.
24,85,37,exp,339.1,250.4,282.9,301.4,Every,villa,in Egypt,looked stunning.
24,86,20,exp,396,267.6,250.2,246.5,Every,church,in the blog,seemed ornate.
24,87,92,fill,238,268.6,233.1,304.9,I bathed in,the cleanest,sea,in France.
24,88,77,fill,255.6,212.9,219.1,199.3,I sunbathed,the longest,beach,in Mumbai.
24,89,28,exp,487.20000000000005,251.3,267,205,Every,eatery,in the vlog,seemed funky.
24,90,105,fill,284.6,200.5,571.6999999999999,250,I went down,the fastest,waterslide,in Sweden.
24,91,112,fill,425.4,274.3,300.9,569.5,I ate,the best,sushi,in Japan.
24,92,106,fill,392.29999999999995,263,252,352.1,I did,the most difficult,trek,in Brazil.
24,93,10,exp,285.5,224.39999999999998,193.39999999999998,252.1,Every,canal,seemed lovely,in the blog.
24,94,22,exp,317.2,207.2,215.5,286,Every,cottage,seemed charming,on the website.
24,95,34,exp,278.7,267,224,301.4,Every,excursion,seemed unique,on the app.
24,96,107,fill,267.1,267.5,243.4,267.90000000000003,I enjoyed,the cheapest,vegan food,in India.
24,97,58,exp,415.7,243.60000000000002,218,283.7,Every,bistro,seemed popular,in the vlog.
24,98,30,exp,509.8,228.1,236.4,303.5,Every,square,seemed busy,in the blog.
